901052013,1.19,1.08,0.8,1.54,2.36,2.77,3.61,4.01,3.7,2.87,2.87,3.65
901052014,-0.64,-0.71,-1.15,0.47,0.35,0.92,-0.51,-0.45,-0.89,-0.31,-0.14,-0.14
901052015,-0.37,-0.61,-1.2,-0.77,-1.08,-1.34,-1.52,0.38,0.29,0.81,1.53,2.94
901052016,-0.48,-0.18,-0.99,-1.49,-1.92,-2.26,-2.96,-3.19,-3.87,-4.7,-4.89,-4.77
901052017,-4.11,-4.43,-4.4,0.27,1.3,1.89,1.67,1.59,1.85,2.43,-0.7,-0.85
901052018,-1.75,0.43,0.16,0.39,0.17,0.71,0.61,1.56,1.89,1.92,3.1,4.06
901052019,3.95,4.55,-0.31,-0.49,-0.98,-0.76,-1.03,-1.13,-2.11,1.03,0.86,1
901052020,1.17,2.69,2.43,2.93,2.62,2.35,1.46,1.89,2.17,2.72,2.03,1.71
901052021,1.04,0.88,1.58,0.89,1.04,1.75,1.9,3.9,4.46,4.24,-0.47,-0.5
901052022,-0.64,0.69,0.62,-0.22,-0.54,-0.99,-1.12,0.26,-0.04,-0.3,0.21,0.33
901052023,0.76,0.42,0.13,0.69,-0.62,0.08,0.03,0.56,-0.73,-1.57,-2.21,-2.2
901052024,-1.29,-1.7,-1.61,-1.99,-1.31,-1.8,-1.56,-2.27,-1.14,-1.98,-1.9,-1.77
901052025,-2.11,-1.97,-2.44,-2,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
902051895,0.87,0.12,0.49,0.63,0.87,0.67,0.43,1.79,-0.49,-0.76,-1.28,-1.54
902051896,-1.77,-1.81,-2.36,-3.06,-3.67,-3.58,-2.47,-2.96,-3.25,-3.35,-2.23,-2.95
902051897,-2.95,-2.56,-1.59,-1.26,-2.11,-2.66,-2.25,-2.41,-3.39,-3.49,-3.91,-3.77
902051898,-3.72,-4.46,-4.53,-3.75,-4.45,-4.79,0.43,1.61,3.2,4.31,4.06,3.15
902051899,2.74,3.44,3.92,-0.43,-1.45,-2.1,-2.05,-2.23,-2.82,-2.84,-3.12,-3.07
902051900,-3.36,1.02,1.03,1.34,0.73,3.35,3.2,2.39,2.27,2.16,1.87,1.74
902051901,1.63,1.07,1.14,1.33,2.13,2.32,1.61,4.05,4.39,3.51,2.49,3.16
902051902,2.31,2.95,2.89,-0.78,-1.75,-2.34,-3.26,-3.58,-2.88,-2.93,-2.83,-2.38
902051903,-2.68,1.82,2.27,1.77,1.51,2.55,-0.41,-0.59,-0.74,-1.11,-1.49,-2.07
902051904,-2.32,-2.28,-2.64,-2.94,-3.08,-3.18,-3.56,-2.71,-3.51,-4.2,-4.25,-4.08
902051905,-3.93,-2.98,-3.81,-3.88,0.42,0.37,0.65,1.01,-0.57,-0.48,-1.03,1.06
902051906,1.67,-1.15,0.91,-0.92,-1.18,0.59,1.71,2.45,3.36,3.41,-0.14,-0.19
902051907,-1.49,-1.48,-2.44,0.06,0.2,0.26,-0.37,-0.47,0.48,-0.58,0.74,0.9
902051908,-0.45,-0.01,-0.53,-0.12,-0.62,-1.1,-1.44,-0.73,-1.08,-0.85,-1.51,-1.15
902051909,-1.65,0.69,1.38,1.07,1.78,2.46,2.27,2.53,2.31,2.21,-0.79,-0.78
902051910,-1.12,-1.24,-2.43,-2.48,0.99,2.02,2.1,0.04,-0.37,-0.69,-1.5,-1.54
902051911,-1.94,-2.31,-2.79,-1.82,-2.51,-3.24,-2.96,-3.02,-3.54,0.39,0.79,0.96
902051912,0.84,1.15,2.14,2.17,1.86,3.1,3.41,3.31,3.24,3.07,-0.43,-0.74
902051913,-0.81,0.17,0.8,-0.9,-1.37,-1.53,-1.53,-1.66,-1.29,-1.37,-2.17,-2.22
902051914,-2.98,-3.04,-3.32,-3.12,-4.04,-4.58,-4.6,-4.24,-4.31,0.52,1.09,1.74
902051915,1.77,-0.08,-0.7,-1.89,-1.43,-1.27,-1.43,-1.19,-1.29,1.14,0.69,1.38
902051916,-0.81,-0.74,-1.63,-2.21,-2.27,0.29,2.98,2.69,2.11,1.74,1.21,0.98
902051917,1.02,1.46,2.91,2.24,1.78,1.66,1.25,1.49,2.18,-0.09,-0.73,-1.41
902051918,0.88,-0.8,-2.1,-1.42,-1.94,0.04,0.15,-0.27,0.12,1.28,1.2,1.58
902051919,1.66,1.58,-0.27,-0.89,-0.96,0.31,1.02,1.01,-0.73,-0.66,-1,1.05
902051920,1.27,0.99,1.68,2.51,2.48,2.14,2.42,4.19,3.85,2.83,2.72,2.9
902051921,2.23,2.62,-1.41,-1.67,-1.58,-2.15,-1.77,-1.58,-1.98,-2.1,-1.52,-1.9
902051922,0.44,0.76,1.3,1.42,2.06,2.16,2.15,-0.2,-0.91,-1.04,-1.85,0.25
902051923,0.03,0.28,0.02,0.32,2.34,2.17,-0.14,0.22,-0.62,-1.17,-1.1,-0.93
902051924,-0.66,-0.76,-1.38,0.87,1.16,-0.4,-0.49,-1.13,1.12,-0.46,-1.39,0.25
902051925,1.51,-0.95,-1.62,-2.33,-2.79,-3.74,-4.51,-5.59,-6.67,-5.44,-4.48,-4.34
902051926,-3.34,-3.17,-2.87,-3.19,-3.8,-3.9,-3.37,-2.66,-3.12,-3.22,-2.89,-1.9
902051927,-2.76,-2.66,-2.92,-3.1,-3.56,-3.13,-2.63,-2.55,-3.16,-3.24,-3.58,-2.21
902051928,-2.75,-2.88,0.08,0.43,1.22,2.22,2.5,3.6,3.82,3.49,2.51,1.34
902051929,1.11,2.09,3.34,3.16,4.24,4.2,3.74,2.94,4.7,4.62,5.5,-0.5
902051930,-0.72,-1.71,-1.79,-2.42,-2.2,-2.53,-3.12,-3.84,-3.36,-3.41,-2.62,-2.5
902051931,-2.96,-3.15,-3.38,-2.94,-2.86,-3.5,-3.41,-3.43,-4.19,-4.51,-4.99,1.67
902051932,1.77,1.8,1.62,0.9,0.76,1.27,1.04,1.04,0.93,1.74,2.33,4.5
902051933,-0.83,-0.54,-1.16,-1.31,-1.38,-1.69,-1.79,-1.64,-2.3,-2.69,-3.28,-3.64
902051934,-3.98,-3.65,0.2,-0.22,-0.2,0.48,0.58,0.85,0.68,1.3,-0.29,-0.77
902051935,-1.26,-1.55,-1.64,-0.93,-0.97,-1.3,-1.19,-0.87,-1.47,-1.84,0.36,-0.4
902051936,1.83,2.17,1.64,2.95,-1.13,-1.73,-2.13,0.13,0.44,0.43,-0.59,0.74
902051937,1.72,1.62,0.67,1.55,-0.61,-0.65,-1.14,0.51,-0.73,1,-0.55,-1.11
902051938,-1.72,-2.7,-2.49,0.89,0.65,1.48,2.73,-0.36,-0.87,-1.77,-1.6,-2.05
902051939,0.07,1.32,-0.25,-0.57,-0.47,-0.49,-0.73,-0.14,-0.43,-1.25,-2.15,-2.52
902051940,-2.43,-2.13,-1.98,-2.06,-2.32,0.28,0.53,1.88,-0.49,-1.02,-0.97,-0.98
902051941,-1.66,-2.36,-2.32,-2.89,-3.83,-3.51,-2.15,-1.85,-2.47,-2.96,-3.09,-2.59
902051942,-2.8,-2.54,-1.64,-2.51,0.28,0.25,0,0.83,1.35,1.37,0.71,1.65
902051943,0.01,-0.76,0.53,0.63,-0.38,-0.36,-0.16,-0.47,-0.26,-0.68,-1.12,-1.44
902051944,-1.72,1.36,2.21,2.26,-0.56,-1.31,-1.75,-1.83,-1.93,-2.42,-2.47,-2.61
902051945,-2.8,-1.95,-2.54,0.45,-0.06,-0.43,0.22,0.01,0.32,0.51,0.43,1.22
902051946,2.35,2.55,2.7,2.13,2.97,2.74,-0.36,-1.08,-1.2,-1.14,-1.55,-2.19
902051947,1.41,-0.71,-0.63,-0.72,-0.66,-0.04,-0.66,-0.88,-1.57,-0.05,1.03,-0.23
902051948,-0.59,0.56,0.98,0.24,0.38,0.2,0.88,1.29,1.31,0.82,3.87,3.35
902051949,3.11,2.97,2.26,2.37,2.04,2.09,2.19,2.75,3.01,3.48,-0.56,-0.84
902051950,-1.28,-1.67,-1.44,-2.04,0.05,0.13,0.97,1.22,1.54,1.83,-0.6,-0.86
902051951,-1.52,-1.98,-1.42,-1.18,-1.97,-1.18,-1.15,-1.91,0.41,0.11,0.08,1.12
902051952,-0.27,-0.74,1.36,-0.42,-0.71,-1.1,-2.34,-1.74,-1.82,-2.38,-2.48,-2.25
902051953,-1.64,-1.07,-1.49,-1.5,-1.42,-1.57,-1.27,-2,-0.93,-1.47,-1.93,0.76
902051954,1.27,-0.77,-0.89,-1.34,-1.42,-1.45,-1.94,-2.35,-3.39,-4.01,-3.66,-3.33
902051955,-3.29,-2.6,-2.9,-2.8,-2.42,-2.42,-2.04,-2.15,-2.82,-2.69,-2.48,-3
902051956,-3.52,-2.32,-2.13,-1.6,-1.86,-2.22,-1.69,-2.16,-1.52,-1.56,-1.81,-1.68
902051957,-1.41,-1.33,-1.71,-1.03,-1.1,-0.72,-1.36,-2,0.59,0.82,2.02,-0.08
902051958,-0.53,-0.31,-0.42,-0.1,-0.46,-1.01,0.95,-0.13,-0.2,-0.44,-0.92,-1.42
902051959,-1.53,-1.65,-1.48,-1.45,0.84,-0.18,-0.21,-0.67,0.06,1.12,-0.19,-0.62
902051960,0.54,0.54,0.58,-0.51,-1.08,-1.29,-1.55,0.3,0.9,0.81,-0.46,-0.95
902051961,-1.47,1.61,1.3,1.51,1.4,2.44,2.36,2.76,2.16,1.36,0.94,2.68
902051962,2.69,2.53,2.2,2.55,-1.23,-1.13,-1.14,-1.43,0.17,-0.2,0.62,-0.36
902051963,-0.24,-0.77,0.63,1.24,1.14,2.85,2.92,2.06,2.46,1.35,1.45,1.27
902051964,2.03,1.95,3.22,4.54,3.74,2.84,3.25,3.34,3.02,4.06,-0.16,-0.02
902051965,-0.51,0.02,0.56,-0.22,-0.78,-0.03,-0.26,-0.63,-0.72,-0.43,-0.77,-1.67
902051966,0.2,1.14,0.94,1.39,2.49,-0.48,-1.03,-0.98,-1,-0.15,-0.02,-0.16
902051967,-0.41,-0.45,-1.37,-1.48,0.71,1.45,2.78,4.34,3.95,3.71,4.38,4.46
902051968,4.17,-0.9,-1.05,-0.65,-0.1,-0.38,-0.38,-0.99,-0.87,-1.05,0.46,0.67
902051969,0.54,0.44,0.11,0.4,0.52,-0.35,-0.88,1.3,1.9,-0.27,-0.28,-0.27
902051970,-0.76,-1.39,-1.31,-1.44,-1.64,0.4,0.37,0.33,0.02,0.94,0.55,0.01
902051971,0.18,0.69,1.13,-0.2,-0.45,-0.57,1.16,1.54,1.77,1.44,1.37,1.32
902051972,2.25,-0.39,-0.56,-1.12,0.94,1.32,1.45,1.02,0.74,0.87,1.29,1.94
902051973,1.86,1.31,1.77,2.14,3.54,3.67,3.05,2.55,2.77,2.07,1.7,1.86
902051974,2.41,2.39,1.22,1.32,1.53,1.31,1.25,2.23,1.83,1.22,1.03,1.36
902051975,1.26,1.96,2.69,1.76,2.14,2.22,2.13,2,2.92,3.37,3.16,2.69
902051976,2.57,1.4,2.51,1.26,2.88,3.05,2.85,2.28,1.69,2.09,2.01,2.01
902051977,1.66,0.84,1.77,-0.14,-0.64,-1.07,-1.72,-1.76,0.41,1.55,2.45,2.01
902051978,2.7,-1.1,-1.53,-1.72,-1.2,-1.45,-1.79,-0.96,-1.74,-2.34,-2.58,0.01
902051979,0.53,0.79,0.46,2.14,2.07,1.63,1.97,1.98,2.7,2.55,2.92,1.71
902051980,1.94,1.14,3.36,2.9,3.36,3.19,-1,-1.94,-1.13,-0.97,-1.21,-2.07
902051981,-2.99,-2.21,-2.49,-2.99,-2.37,-2.41,-2.97,-2.99,-3.03,-2.83,-3.17,0.26
902051982,0.94,1.91,0.83,1.48,0.96,0.97,1.02,1.19,0.94,1.47,1.76,2.14
902051983,1.35,1.26,1.25,1.59,1.75,0.04,-0.85,-1.66,0.75,0.64,1.69,2.97
902051984,2.47,2.35,2.01,2.2,2.89,2.23,3.58,3.44,-0.73,-1.1,-1.26,-1.77
902051985,-1.83,-1.39,-2.56,-2.91,0.08,0.04,0.81,1.36,-0.4,-0.1,-0.06,-0.79
902051986,-1.64,-2.31,-2.78,-3.54,-3.55,-4.16,-5.01,-4.77,-4.52,-3.11,-2.07,-2.01
902051987,-1.51,-1.26,-1.44,-1.98,-2.33,-1.78,-2.24,-2.8,-2.89,-3.38,-3.4,-3.37
902051988,-2.88,-3.24,-3.86,-3.38,-3.83,-4.42,-4.35,-4.25,-3.32,-2.66,-2.18,-2.74
902051989,-2.8,-2.39,-2.58,-2.47,0.51,2.59,3.27,2.83,4.17,4.39,4.34,3.89
902051990,4.08,4.57,4.91,3.83,3.46,2.19,2.07,1.66,1.64,2.03,1.29,1.22
902051991,1.07,0.69,0.79,0.94,1.26,1.76,1.82,2.6,0.02,-0.7,-0.55,-0.53
902051992,-0.79,-0.59,-0.61,-1.23,-1.61,0.5,0.62,1.92,2.62,2.73,4.12,4.35
902051993,4.19,-0.29,-0.14,-0.37,-0.45,-0.63,-1.83,-2.27,-2.71,-2.51,-2.18,-2.15
902051994,0.12,-0.11,0.46,-0.16,-0.42,1.33,2.17,2.82,3,3.6,-0.22,-0.89
902051995,-0.91,-0.35,-1.01,-1.44,-1.67,0.65,-0.75,0.73,0.69,2.13,2.9,2.19
902051996,3.15,2.52,3.13,2.88,-0.4,-0.47,-0.96,0.11,0.57,0.06,0.3,0.18
902051997,0.35,0.59,0.04,0.45,0.63,1.37,1.44,0.88,1.72,2.5,2.5,2.17
902051998,2.26,2.73,2.31,3.45,-0.25,-0.34,-1.03,-0.99,-1.6,-2.27,-2.32,-2.44
902051999,-2.03,-2.12,-2.63,-3.04,-2.73,-1.85,-1.82,-2.24,-2.47,-1.91,-1.86,-2.32
902052000,-2.04,-2.76,-3.02,-2.62,-3.11,-3.09,-3.69,-3.41,-2.37,-2.93,-2.09,-2.34
902052001,-2.26,-2.49,-1.75,-2.38,-0.05,1.09,1.42,-0.28,-0.17,-0.53,-1.3,-1.82
902052002,-1.41,-2.1,-1.75,-2.52,-2.09,-2.1,-2.55,-3.07,1.03,1.55,2.21,2.52
902052003,1.64,1.74,1.26,1.14,2.78,3.64,4.63,4.4,4.21,-0.25,0.3,-0.35
902052004,-0.9,-0.96,-2.07,-2.44,-2.42,0.84,0.64,0.77,3.44,2.81,3.51,3.27
902052005,2.06,1.95,1.89,1.75,1.24,2.21,3.63,4.42,-0.77,-0.95,-0.99,-0.86
902052006,-0.79,-1,-1.73,-2.02,-2.18,-2.07,-2.7,-2.74,-2.33,-1.68,-1.27,-1.74
902052007,-1.77,-2.29,-3.09,-3.43,-4.06,-4.19,-4.08,-4.79,-5.25,-5.32,-5.46,-5.19
902052008,-5.32,-4.76,-4.4,-4.33,-4.08,-4.3,-4.07,-3.18,-3.75,-3.42,-3.47,-2.84
902052009,-2.53,-2.71,-2.32,-2.04,-1.19,-1.66,-1.99,0.12,2.69,4.2,4.43,5.02
902052010,4.56,-0.13,-0.56,-1.01,-0.64,-0.69,-1.17,-0.95,-0.95,-1.08,-1.26,-1.51
902052011,-1.88,-2.2,-1.14,-0.96,-1.5,-1.5,-2.01,-2.81,-2.61,-2.69,-2.33,-2.2
902052012,-2.04,-2.69,-3.05,-3.51,-3.41,-3.37,-3.24,-2.65,-2.58,-2.23,-2.75,0.3
902052013,1.06,1.29,0.94,1.4,2.04,3.2,4.46,5.38,4.98,4.27,4.03,4.74
902052014,-0.45,-0.67,-1.17,0.3,0.21,0.38,0.29,0.19,0.11,0.47,0.63,-0.13
902052015,-0.42,-0.58,-1.43,0.5,-0.34,-0.55,-0.53,0.65,0.87,1.57,3.04,4.31
902052016,-0.22,-0.12,-1.33,-1.73,-2.09,-2.33,-3.03,-2.87,-3.52,-4.37,-4.77,-4.82
902052017,-4.27,-4.86,-4.81,0.18,1.24,2.14,1.76,1.95,2.25,2.75,-0.73,-1.05
902052018,-1.47,0.39,0.18,0.53,1.3,1.93,1.89,2.59,2.07,2.26,3.47,4.86
902052019,4.64,4.94,3.9,3.88,2.8,3.26,2.55,2.17,0.78,1.06,0.78,0.84
902052020,1.3,2.93,2.75,2.98,2.9,2.82,2.02,2.83,3.68,4.47,3.84,3.13
902052021,2.4,1.97,1.74,1.22,1.49,1.86,2.1,3.12,3.53,3.79,-0.54,-0.66
902052022,-0.94,-0.44,-0.51,-0.76,-0.9,-1.43,-1.03,-0.88,-0.93,-1.35,0.26,0.23
902052023,1.04,-0.43,-0.62,-0.09,-0.54,0.79,0.57,1.29,-0.34,-0.92,-1.68,-1.56
902052024,0.98,-0.41,-0.29,-0.77,-0.27,-0.97,-0.52,-1.27,1.53,-0.78,-1.05,-0.79
902052025,-1.32,-1.09,-1.78,-1.62,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99,-99.99
903051895,0.73,0.02,0.44,0.76,0.87,0.41,0.02,1.15,-0.73,-1.18,-1.52,-1.63
903051896,-1.6,-1.38,-1.94,-2.66,-3.39,-3.38,-2.4,-3.21,-3.42,-3.54,-2.53,-2.92
903051897,-2.94,-2.19,-1.53,-0.99,-1.79,-2.09,-2.11,-2.33,-3.08,-3.1,-3.36,-3.51
903051898,-3.69,-4.35,-4.32,-3.52,-4.14,-4.7,0.47,1.4,2.43,3.5,3.48,2.82
903051899,2.67,3.64,3.5,-0.48,-1.45,-2.11,-2.37,-2.43,-2.9,-2.67,-2.98,-3.06
903051900,-3.38,1.23,1.21,1.61,1.16,3.81,-0.27,-1.32,-1.4,-1.16,-1.21,-0.99
903051901,-1,-1.25,0.1,0.82,1.26,1.83,1.34,4.57,5.19,4.28,3.21,3.67
903051902,2.63,3.62,3.54,-0.68,-1.51,-1.99,-2.73,-2.97,0.75,0.57,0.36,0.58
903051903,0.16,1.76,2.34,1.89,1.25,2.38,-0.49,-0.47,-0.52,-0.87,-1.38,-2.03
903051904,-2.41,-2.11,-2.41,-2.69,-2.86,-2.78,-3.03,-1.84,-2.48,-3.11,-3.14,-3
903051905,-3.14,-2.34,-3.26,-3.37,0.55,0.23,0.93,1.27,-0.65,-0.69,-1.18,1.25
903051906,2.02,0.92,1.74,0.9,0.67,1.21,2.71,3.21,4.46,4.27,-0.38,-0.37
903051907,-1.66,-1.62,-2.53,0.29,0.12,0.35,-0.29,-0.54,0.62,-0.58,0.95,1.7
903051908,1.28,1.8,1.19,1.56,0.81,0.72,0.7,3.21,2.81,3.12,2.39,2.21
903051909,1.41,1.89,2.13,1.51,2.06,2.84,2.77,2.46,2.5,0.04,-0.76,-0.74
903051910,-0.94,-0.64,-1.73,-1.95,0.47,1.78,2.01,1.93,-0.34,-0.46,-1.28,-1.46
903051911,-2.1,-2.43,-2.88,-1.91,-2.66,-3.59,-3.22,-2.95,-3.21,0.42,0.73,1.27
903051912,1.11,1.6,2.53,2.51,2.18,3.23,3.51,3.28,3.7,3.33,2.93,2.23
903051913,1.87,1.66,2.38,-0.41,-0.9,-0.6,-0.68,-0.72,0.78,-0.05,-0.69,-0.52
903051914,-1.42,-1.45,-2.07,-2.06,-3,-3.8,-4.01,-3.63,-3.79,0.57,1.15,1.57
903051915,1.71,-0.11,-0.67,-1.77,-1.26,-0.9,-1.21,-0.75,-1.15,0.9,0.63,1.15
903051916,-0.83,-0.64,-1.52,-1.97,-2.2,-2.15,2.36,0.03,-0.09,-0.25,-0.73,-1.08
903051917,-1.19,0.48,1.62,-0.3,-0.37,-0.55,-0.63,0.22,1.14,1.08,-0.42,-1.11
903051918,0.52,-0.81,-1.84,-1.53,-1.98,-1.97,-1.74,-1.82,0.06,1.06,1.18,1.92
903051919,2.04,2.1,1.45,0.73,0.64,1.41,2.09,1.94,-0.64,-0.79,-1.21,0.97
903051920,1.08,0.82,1.73,2.31,2.05,1.65,1.55,2.97,2.95,2.07,2.16,2.29
903051921,1.87,2.39,-1.31,-1.62,-1.33,-2.02,-1.81,-1.55,-1.54,-1.71,-1.35,-1.89
903051922,0.12,0.82,1.64,1.77,2.45,2.06,2.21,-0.45,-1.21,-1.07,-1.86,-1.62
903051923,-1.81,0.34,0.47,0.59,2.57,-0.35,-0.83,-0.46,-1.16,-1.81,-1.64,-1.36
903051924,-0.94,-0.92,-1.44,0.86,1.03,-0.6,-0.45,-1.13,2.45,1.81,0.94,1.29
903051925,2.51,-0.97,-1.68,-2.25,-2.56,-3.54,-4.36,-5.44,-6.38,-5.51,-4.62,-4.46
903051926,-3.22,-2.96,-2.54,-2.71,-3.54,-3.87,-3.4,-3.13,-3.72,-3.68,-3.3,-2.72
903051927,-3.49,-3.22,-3.37,-3.62,-4.04,-3.45,-2.81,-3.01,-3.61,-3.54,-3.9,1.05
903051928,-0.77,-0.97,-1,0.56,1.17,1.65,1.96,4.12,4.56,4.25,3.2,2.06
903051929,1.68,3.13,4.43,4.03,4.63,4.68,4.14,3.01,5.51,6.31,6.45,-0.18
903051930,-0.4,-1.45,-1.62,-2.07,-1.98,-1.98,-2.18,-2.92,-2.73,-2.96,-2.18,-1.98
903051931,-2.36,-2.52,-2.71,-2.37,-2.14,-2.52,-2.7,-2.83,-3.64,-4.03,-4.55,1.53
903051932,1.68,1.51,1.28,0.7,0.57,1.32,0.72,1,0.93,1.91,2.32,3.88
903051933,-0.75,-0.46,-1.21,-1.29,-1.59,-1.78,-1.6,-1.68,-1.88,-2.16,-2.67,-3.12
903051934,-3.54,-3.25,0.25,0.23,0.59,1.33,1.5,1.51,1.24,1.79,-0.17,-0.41
903051935,-0.74,-1.08,-1.5,-0.86,-1.16,-1.66,-1.06,-0.78,-1.15,-1.55,-1.18,-1.4
903051936,2,2.23,1.69,3.44,-1.19,-1.7,-2.33,0.27,0.86,1.07,0.58,1.21
903051937,2.07,2.09,1.21,2.03,-0.52,-0.7,-0.96,-0.37,-1.1,1.35,-0.32,-0.81
903051938,-1.48,-2.48,-2.7,0.62,0.47,0.8,2.24,-0.44,-0.71,-1.53,-1.34,-1.7
903051939,-1.62,1.25,-0.14,-0.48,-0.31,-0.84,-0.99,1.21,-0.3,-1.04,-1.75,-2.02
903051940,-1.91,-1.58,-1.54,-1.63,-1.97,-0.01,-0.04,2.47,-0.6,-1.14,-0.71,-0.81
903051941,-1.48,-2.15,-1.9,-2.49,-3.43,-2.98,-1.57,-1.42,-1.97,-2.43,-2.73,0.54
903051942,-0.51,0.07,0.9,-0.93,0.26,0.38,0.47,1.13,1.59,1.57,0.99,1.7
903051943,2.04,-0.75,0.41,0.6,0.14,0.5,0.78,-0.3,-0.06,-0.58,-0.93,-1.17
903051944,-1.38,0.96,2.2,2.23,-0.56,-1.38,-1.96,-2.03,-2.11,-2.37,-2.38,-2.77
903051945,-3.05,-2.17,-2.76,-1.91,-1.95,-2.38,0.05,-0.13,0.61,0.53,0.24,1.42
903051946,2.29,2.18,2,1.72,2.15,-0.09,-0.18,-0.62,-0.64,-0.18,-0.48,-1.24
903051947,1.11,-0.7,-0.56,-0.64,-0.62,-0.17,-0.69,-0.73,-1.19,0.34,1.84,1.56
903051948,1.19,1.58,2.02,1.07,1.12,1.07,1.44,1.61,1.82,1.32,4.11,3.76
903051949,3.16,3.27,2.37,2.93,2.61,2.9,2.92,3.82,3.93,3.92,-0.41,-0.66
903051950,-1.28,-1.92,-1.7,-2.38,-2.22,-0.03,0.51,0.56,0.94,1.46,-0.62,-0.56
903051951,-1.3,-1.77,-1.51,-1.49,-2.26,-1.3,-1.29,-2.09,-1.88,-2.27,-2.19,0.71
903051952,-0.5,-0.76,1.75,-0.23,-0.52,-1.19,-2.25,-1.64,-2.05,-2.5,-2.87,-2.72
903051953,-2.24,-1.45,-1.55,-1.85,-1.19,-1.06,-1,-1.54,-0.65,-1.23,-1.77,0.96
903051954,1.05,-0.89,-1.04,-1.34,-1.38,-1.56,-2.09,-2.73,-3.8,-4.42,-3.88,-3.74
903051955,-3.46,-2.99,-3.41,-3.33,-2.84,-2.73,-1.95,-2.04,-2.63,-2.52,-2.46,-3.1
903051956,-3.62,-2.36,-2.19,-1.42,-1.97,-2.42,-2.27,-2.91,-1.78,-1.82,-2.03,-2.06
903051957,-1.82,-1.97,-2.05,-1.7,-1.25,-0.92,-1.39,-1.65,0.51,1.05,2.49,2.07
903051958,1.6,1.63,1.53,1.82,-0.45,-1.08,0.67,-0.11,-0.68,-1.16,-1.79,-2.28
903051959,-2.44,-2.4,-2.08,-2.12,0.9,0.93,1.31,0.96,1.97,3.03,2.37,1.74
903051960,2.43,2.74,2.56,-0.49,-0.72,-0.89,-0.69,-0.76,-0.31,-0.56,-1.15,-1.68
903051961,-1.95,1.3,1.07,1.7,1.66,2.46,2.56,3.42,2.75,1.8,1.38,2.38
903051962,2.45,2.2,2.1,2.45,-1.24,-1.05,-1.68,-1.78,-1.52,-1.8,0.27,-0.33
903051963,-0.1,-0.38,0.38,0.94,0.91,2.46,2.6,1.91,2.46,1.44,1.67,1.51
903051964,2.27,2.21,3.3,4.44,3.77,3.05,3.72,4.16,3.69,4.66,4.03,3.92
903051965,-0.74,0.15,0.66,-0.09,-0.85,-0.04,-0.01,-0.5,-0.51,-0.06,-0.37,-1.3
903051966,0.47,1.18,0.82,0.99,1.68,-0.13,-0.74,-0.69,-0.53,-0.22,-0.18,-0.19
903051967,-0.42,-0.41,-1.18,-1.27,0.54,1.78,2.29,3.28,2.89,2.69,3.09,3.21
903051968,2.94,1.8,1.28,1.07,1.12,1.33,1.66,1,0.96,1,1.54,1.59
903051969,1.57,1.21,0.97,1.51,1.51,1.46,0.7,1.59,1.79,-0.36,-0.43,-0.26
903051970,-0.8,-1.31,-1.14,-1.47,-1.57,-1.88,-1.65,-1.56,-1.64,0.69,-0.35,-0.63
903051971,0.17,0.61,1.32,0.87,0.93,0.72,1.59,2.04,2.27,2.18,2.26,2.01
903051972,2.67,2.12,1.55,0.71,1.78,2.8,2.73,2.17,1.39,1.26,1.48,2.12
903051973,2.1,1.71,2.21,2.52,3.67,4.01,3.38,2.7,2.59,1.89,1.25,1.41
903051974,1.98,1.9,0.75,0.85,1.29,1.13,1.2,1.98,1.7,0.99,0.76,1.09
903051975,1.19,1.82,2.77,2.07,2.66,2.55,2.54,1.92,2.98,3.22,3.08,2.64
903051976,2.37,1.26,1.94,0.8,3.02,2.87,2.49,1.98,1.89,2.47,2.66,2.88
903051977,-0.18,-0.86,0.81,-0.4,-0.99,-1.5,-2.38,0.05,0.42,1.42,2.07,1.66
903051978,2.42,-1.06,-1.39,-1.63,-1.09,-1.35,-1.54,-1.1,-1.71,-2.29,-2.61,-2.73
903051979,0.65,1.37,0.9,2.05,2.53,2.07,2.35,2.24,2.74,2.53,2.96,1.93
903051980,2.25,1.35,3.24,2.64,2.91,-0.04,-1.11,-2.26,-1.42,-1.22,-1.19,-1.94
903051981,-2.84,-2.08,-2.54,-3.11,-2.89,-3.05,-3.27,-3.47,-3.68,-3.38,-3.71,0.64
903051982,1.16,1.79,-0.95,-0.31,-0.79,-0.73,-0.68,-0.81,-1.02,0.18,0.43,0.74
903051983,0.39,0.66,0.91,1.44,-0.03,-0.23,-1.21,-2.13,0.26,0.05,0.9,2.12
903051984,1.84,1.93,1.66,2.01,2.22,1.69,3.06,2.85,-0.74,-1.04,-1.26,-1.83
903051985,-1.83,-1.17,-2.36,-2.78,-2.62,-2.66,-1.78,-1.26,-1.84,-1.38,-0.68,-1.26
903051986,-2.02,-2.76,-3.2,-3.82,-3.56,-4.15,-4.93,-4.61,-4.61,-3.45,-2.41,-2.04
903051987,-1.39,-1.07,-0.87,-1.41,-1.85,-1.51,-1.97,-2.52,-2.59,-3.1,-3.1,-3.18
903051988,-2.78,-3.03,-3.55,-3.16,-3.57,-3.95,-4.08,-4.04,-3.33,-2.88,-2.45,-3.04
903051989,-3.39,-3.21,-3.26,-2.98,0.5,1.93,2.95,2.5,3.89,4.19,3.85,3.71
